200 200
0.753111 0.454286 0.945702 0.671214 0.276181 0.818626 0.490064 0.664211 0.368896 0.444971 0.448927 0.286252 0.218554 0.940135 0.638005 0.466689 0.838847 0.686883 0.261845 0.8881 0.668286 0.379776 0.863757 0.0639978 0.672751 0.501493 0.614685 0.601085 0.328625 0.969345 0.470212 0.50224 0.946787 0.190958 0.615683 0.9609 0.102924 0.627204 0.365854 0.640124 0.972388 0.037411 0.308824 0.758918 0.533898 0.0976771 0.371812 0.0653988 0.57451 0.157777 0.417518 0.545667 0.386832 0.606353 0.140141 0.745107 0.853901 0.114714 0.627363 0.095512 0.748415 0.051612 0.254603 0.944368 0.838049 0.415382 0.246538 0.392895 0.447649 0.777655 0.123131 0.713318 0.456145 0.0794615 0.221852 0.421462 0.115973 0.29776 0.692749 0.979037 0.0143599 0.588699 0.948579 0.606216 0.936515 0.373456 0.145424 0.0663779 0.491701 0.079758 0.453251 0.787279 0.681694 0.609068 0.498096 0.0581883 0.0597655 0.415495 0.83562 0.420213 0.578996 0.754868 0.369947 0.331249 0.191218 0.226775 0.529391 0.526864 0.884184 0.697652 0.530114 0.511325 0.428366 0.0241485 0.824761 0.166419 0.335517 0.0483829 0.753784 0.787768 0.0797898 0.620207 0.250138 0.563537 0.531981 0.915033 0.882891 0.607585 0.225413 0.234241 0.262903 0.750794 0.458314 0.472303 0.429134 0.690195 0.490176 0.389296 0.598234 0.649934 0.530969 0.47491 0.145283 0.396957 0.562097 0.665612 0.329392 0.554595 0.188527 0.915292 0.377982 0.716054 0.834689 0.161786 0.423685 0.37986 0.015903 0.311549 0.320508 0.484254 0.951731 0.683242 0.584899 0.476049 0.278629 0.958622 0.704689 0.416115 0.827461 0.990918 0.272945 0.0565046 0.924294 0.555908 0.632561 0.878984 0.139738 0.91952 0.878568 0.0316201 0.964236 0.110676 0.89338 0.404592 0.862693 0.731638 0.489987 0.0467061 0.581677 0.35185 0.940929 0.359333 0.138674 0.4419 0.595125 0.138423 0.823407 0.527419 0.639701 0.813705
0.903687 0.480795 0.478605 0.11806 0.56993 0.144831 0.521228 0.024314 0.697228 0.155103 0.735504 0.52963 0.173896 0.745573 0.131733 0.317303 0.823638 0.00752291 0.789705 0.121791 0.700247 0.540229 0.406099 0.400796 0.970397 0.404027 0.945044 0.208004 0.111003 0.317862 0.16074 0.96509 0.848066 0.24767 0.666563 0.596547 0.986819 0.0731265 0.804385 0.724307 0.422724 0.480002 0.968963 0.84587 0.397928 0.902373 0.62281 0.26542 0.877639 0.715006 0.195548 0.548603 0.2128 0.686247 0.604664 0.131098 0.685008 0.0377087 0.453104 0.108289 0.0606519 0.390358 0.616784 0.230773 0.751294 0.941059 0.174636 0.221337 0.611595 0.38747 0.597086 0.72767 0.657926 0.500071 0.541847 0.813188 0.868259 0.654717 0.103719 0.543335 0.51354 0.803746 0.265939 0.844704 0.795997 0.520015 0.354599 0.749517 0.480088 0.612735 0.365999 0.251164 0.496907 0.300765 0.349917 0.901796 0.0842738 0.595184 0.397149 0.273446 0.399635 0.566221 0.947077 0.549886 0.937423 0.221416 0.393288 0.221733 0.812842 0.126643 0.711379 0.932464 0.753155 0.774795 0.895067 0.631225 0.824692 0.340593 0.34951 0.0579781 0.283556 0.526516 0.815041 0.312316 0.181581 0.99838 0.799502 0.304196 0.380763 0.723879 0.897659 0.726525 0.913706 0.709098 0.337679 0.0384006 0.354915 0.923704 0.889546 0.720504 0.568421 0.0931753 0.271248 0.471658 0.580565 0.843981 0.867036 0.739946 0.153043 0.370362 0.512819 0.473897 0.742155 0.986704 0.536251 0.416854 0.495458 0.0631458 0.76802 0.465778 0.80631 0.987442 0.999836 0.865192 0.71797 0.0416654 0.565688 0.509907 0.952749 0.974991 0.61008 0.416502 0.1839 0.536724 0.991524 0.985866 0.721375 0.484792 0.651821 0.894279 0.960244 0.526452 0.97372 0.35096 0.363182 0.542236 0.636423 0.167647 0.71463 0.490266 0.271114 0.0927403 0.386276 0.236595 0.529734 0.42018 0.083479 0.907444 0.663764 0.158353
0.576176 0.523143 0.426232 0.789289 0.463194 0.335621 0.909075 0.934875 0.45538 0.198546 0.190327 0.0892875 0.923626 0.52538 0.64979 0.29744 0.513088 0.863719 0.803651 0.0480909 0.721851 0.582427 0.552466 0.9085 0.546977 8.65691e-05 0.482734 0.624317 0.784008 0.849059 0.890996 0.480458 0.864459 0.200792 0.894698 0.751446 0.0461193 0.511071 0.89547 0.574992 0.261701 0.989213 0.585673 0.850964 0.391199 0.72509 0.351663 0.342271 0.858375 0.35827 0.199857 0.180208 0.00182431 0.882299 0.567799 0.246458 0.425539 0.349955 0.643441 0.680248 0.504595 0.114782 0.448497 0.209894 0.996299 0.990612 0.171082 0.555495 0.253463 0.0435339 0.535472 0.64424 0.658779 0.433768 0.530797 0.841739 0.380905 0.414536 0.778731 0.485861 0.486365 0.121832 0.263751 0.328447 0.304819 0.569969 0.701733 0.0272491 0.71164 0.359826 0.34392 0.256195 0.721023 0.791169 0.738785 0.259521 0.0349451 0.666973 0.616734 0.347192 0.0942246 0.875657 0.315332 0.346998 0.319374 0.459533 0.723122 0.265088 0.29665 0.790735 0.171722 0.181779 0.11264 0.232989 0.641495 0.0975581 0.266043 0.532144 0.499132 0.985273 0.321394 0.684242 0.386557 0.142055 0.352513 0.811832 0.61095 0.0876353 0.4402 0.592201 0.20991 0.621705 0.104166 0.971633 0.57723 0.466621 0.634334 0.560267 0.225777 0.391009 0.0507465 0.266157 0.550708 0.312538 0.467284 0.347093 0.59575 0.770521 0.24804 0.175005 0.756317 0.877331 0.512971 0.515463 0.537771 0.107575 0.897807 0.638629 0.915973 0.103337 0.961348 0.254405 0.9447 0.805988 0.391608 0.522647 0.453341 0.519946 0.748188 0.224083 0.352787 0.295987 0.850515 0.865551 0.638382 0.813354 0.401949 0.233378 0.569816 0.965551 0.439956 0.991179 0.945005 0.74902 0.43955 0.927609 0.131909 0.842557 0.432095 0.144209 0.0451378 0.200003 0.812595 0.975898 0.603867 0.078126 0.301909 0.617682 0.590031 0.235579
0.823705 0.0796064 0.884635 0.3657 0.368741 0.50784 0.0730541 0.380327 0.790862 0.0832307 0.528513 0.0862478 0.989237 0.224892 0.274639 0.42221 0.386186 0.14722 0.294256 0.584916 0.665516 0.865633 0.759212 0.826837 0.42517 0.233926 0.0869453 0.794313 0.478516 0.282821 0.443432 0.0661757 0.131254 0.641981 0.341285 0.111846 0.153088 0.061241 0.921976 0.932865 0.851581 0.567697 0.393933 0.0251108 0.158716 0.18853 0.57465 0.43187 0.0526869 0.521281 0.181721 0.743181 0.784125 0.016963 0.707145 0.712693 0.724712 0.481367 0.768415 0.305212 0.497228 0.514146 0.052373 0.377603 0.728425 0.710292 0.750734 0.786948 0.0445798 0.690422 0.188429 0.547251 0.909304 0.620421 0.356183 0.491373 0.568465 0.323153 0.563425 0.550025 0.869817 0.295656 0.709482 0.669253 0.796216 0.260155 0.580251 0.512222 0.409747 0.612539 0.326464 0.13032 0.902722 0.218695 0.970303 0.793521 0.590832 0.677002 0.318078 0.0262741 0.140412 0.93514 0.335306 0.554081 0.382714 0.0149646 0.321324 0.486737 0.00259193 0.0150635 0.210824 0.72431 0.279132 0.961699 0.00612758 0.000762075 0.51891 0.0103221 0.924643 0.841685 0.847454 0.476525 0.963606 0.776898 0.723658 0.941051 0.860958 0.117199 0.419343 0.179006 0.816611 0.332796 0.134236 0.339975 0.744734 0.488887 0.408095 0.916916 0.929057 0.906868 0.561345 0.47376 0.778271 0.144488 0.692356 0.787456 0.151151 0.574846 0.844501 0.102466 0.947171 0.249145 0.232264 0.880524 0.25062 0.433367 0.9924 0.159136 0.260202 0.175623 0.860793 0.702872 0.821781 0.19571 0.954329 0.857564 0.645971 0.85574 0.185087 0.393376 0.479981 0.587814 0.813856 0.983766 0.357969 0.434006 0.862905 0.425962 0.256582 0.668579 0.0614777 0.0376443 0.654914 0.845835 0.0748733 0.119567 0.319331 0.852694 0.930488 0.70317 0.602844 0.995884 0.605389 0.872652 0.159323 0.230887 0.834178 0.151568 0.957701 0.462772
0.31419 0.907797 0.858746 0.727744 0.923078 0.687655 0.863168 0.028225 0.942935 0.283078 0.223209 0.367689 0.313623 0.0269167 0.354872 0.647511 0.426034 0.376345 0.957717 0.821649 0.539857 0.425943 0.685768 0.809365 0.538922 0.494807 0.445745 0.125564 0.700299 0.091225 0.0583829 0.826806 0.954986 0.149024 0.215358 0.689864 0.421243 0.0897879 0.6724 0.999056 0.147265 0.50128 0.20301 0.275002 0.481556 0.214546 0.393107 0.35055 0.636209 0.208047 0.494375 0.345117 0.232852 0.48504 0.628214 0.702488 0.315522 0.320013 0.663232 0.650862 0.933333 0.14293 0.262325 0.964928 0.244252 0.0405887 0.70383 0.668967 0.116409 0.26867 0.190269 0.332181 0.408425 0.375787 0.635817 0.185985 0.832327 0.183477 0.608933 0.445735 0.950923 0.408135 0.813844 0.974035 0.233927 0.133326 0.556814 0.0354456 0.590132 0.840662 0.175676 0.519552 0.252358 0.142045 0.987505 0.381321 0.675409 0.608995 0.538773 0.744788 0.99304 0.310902 0.770842 0.0206212 0.780447 0.639724 0.723152 0.866234 0.396019 0.378675 0.0626621 0.926607 0.445101 0.390054 0.657615 0.634783 0.345868 0.504588 0.489567 0.789571 0.12074 0.227769 0.851119 0.666627 0.0698313 0.094324 0.152909 0.40228 0.797285 0.209031 0.597457 0.702463 0.500642 0.25314 0.27396 0.203746 0.365135 0.0700226 0.89653 0.135555 0.00615997 0.374923 0.0990924 0.944149 0.457776 0.302415 0.630531 0.654402 0.65615 0.450629 0.844477 0.520524 0.453457 0.00482757 0.976187 0.302964 0.655225 0.220718 0.0681853 0.799114 0.588589 0.743844 0.312251 0.903553 0.887912 0.54767 0.0524618 0.690761 0.567343 0.585479 0.0638876 0.321698 0.0848118 0.449739 0.912803 0.172098 0.248192 0.709723 0.0509686 0.464802 0.343929 0.691499 0.485586 0.77235 0.298567 0.826823 0.55325 0.0898035 0.0982452 0.682813 0.974368 0.136979 0.966001 0.0971484 0.436961 0.907948 0.664796 0.154438 0.750416 0.619258
0.869593 0.234074 0.436748 0.269705 0.599589 0.513426 0.921441 0.624659 0.972857 0.924451 0.0142222 0.88473 0.900647 0.997596 0.365099 0.205562 0.401422 0.547634 0.0181 0.349071 0.154752 0.019382 0.185824 0.210906 0.0834539 0.00786018 0.606785 0.949049 0.628798 0.497371 0.378539 0.809398 0.246494 0.904741 0.917139 0.397926 0.0414037 0.426142 0.149715 0.0658049 0.493496 0.0453989 0.590317 0.18641 0.77031 0.499053 0.970851 0.0177301 0.709908 0.0732737 0.0943417 0.164547 0.645388 0.688672 0.841086 0.462086 0.737931 0.668016 0.455445 0.668648 0.083855 0.73752 0.199419 0.408777 0.222211 0.290072 0.181809 0.813919 0.953466 0.666832 0.194167 0.248607 0.358021 0.0659002 0.795639 0.442242 0.197442 0.442103 0.405989 0.0230027 0.544444 0.287589 0.701599 0.462371 0.855351 0.382323 0.440684 0.488323 0.214164 0.149503 0.850991 0.829567 0.78267 0.544141 0.687496 0.746622 0.0209359 0.256321 0.986066 0.361096 0.470294 0.256534 0.580045 0.70058 0.494131 0.141472 0.198481 0.375946 0.164921 0.52737 0.866614 0.868349 0.942757 0.152635 0.326289 0.989415 0.00510496 0.572846 0.850868 0.216641 0.54381 0.624933 0.967709 0.0827793 0.110919 0.433592 0.914431 0.0440069 0.727586 0.0984734 0.104217 0.470694 0.252681 0.195164 0.289209 0.260186 0.276202 0.289851 0.0433316 0.544253 0.85064 0.0587546 0.286422 0.902222 0.587901 0.21904 0.640576 0.581958 0.0009685 0.547707 0.296557 0.500182 0.848352 0.576401 0.407824 0.369267 0.778493 0.239247 0.216212 0.371428 0.359567 0.917031 0.141425 0.00373954 0.137488 0.962205 0.304707 0.812526 0.421819 0.083703 0.65204 0.727449 0.433134 0.416211 0.1087 0.422895 0.369994 0.17069 0.171707 0.627349 0.121246 0.307598 0.690553 0.841817 0.721626 0.234991 0.013781 0.297163 0.362977 0.841328 0.379697 0.565711 0.713927 0.498601 0.532498 0.850833 0.859771 0.519107 0.457816 0.341199
0.106906 0.803607 0.500562 0.216268 0.299669 0.0440409 0.67361 0.0443596 0.0134798 0.439201 0.386963 0.547745 0.0717521 0.775296 0.392692 0.55127 0.803393 0.459963 0.583663 0.220676 0.593801 0.649153 0.353322 0.655282 0.10483 0.826371 0.674555 0.996265 0.446082 0.0425448 0.707357 0.7994 0.80634 0.632831 0.324413 0.663266 0.423098 0.239331 0.926973 0.20335 0.577068 0.366958 0.800209 0.518723 0.0457835 0.896597 0.998394 0.503664 0.892549 0.490088 0.295895 0.17647 0.141779 0.88091 0.694775 0.598012 0.0734481 0.931063 0.164791 0.865789 0.658884 0.114918 0.626146 0.81315 0.988916 0.240675 0.725108 0.687474 0.491272 0.329906 0.0653547 0.755841 0.260247 0.908312 0.592427 0.249555 0.200144 0.195127 0.883079 0.744751 0.735837 0.0671397 0.811959 0.397919 0.206788 0.344474 0.133614 0.365562 0.951607 0.00508137 0.092014 0.56354 0.44227 0.48981 0.507707 0.716941 0.637907 0.280841 0.77615 0.633379 0.243426 0.0751491 0.708246 0.480935 0.118564 0.305078 0.165912 0.720623 0.456144 0.139079 0.436554 0.50932 0.0780094 0.716323 0.551879 0.264752 0.411484 0.13225 0.0510042 0.858347 0.631193 0.404843 0.663451 0.370784 0.899939 0.0095092 0.283186 0.768885 0.364282 0.394321 0.353485 0.839136 0.171842 0.645026 0.928666 0.352882 0.444017 0.86937 0.96705 0.371086 0.627009 0.087902 0.109142 0.3362 0.478352 0.526521 0.986327 0.798605 0.699095 0.917246 0.72707 0.96399 0.366901 0.22217 0.747881 0.950524 0.748918 0.0901723 0.639089 0.193398 0.62576 0.887667 0.349724 0.978129 0.670202 0.86819 0.83027 0.850484 0.846643 0.710532 0.994967 0.608313 0.000594331 0.993662 0.444973 0.487032 0.6001 0.771184 0.686716 0.253278 0.457875 0.785955 0.92949 0.590727 0.475989 0.175384 0.917751 0.112777 0.0291373 0.370904 0.38508 0.579769 0.59455 0.680079 0.323688 0.067114 0.810295 0.329853 0.121821 0.500837
0.286333 0.343174 0.770446 0.609346 0.685144 0.608426 0.948956 0.954242 0.326389 0.286966 0.273463 0.631918 0.902871 0.152908 0.104274 0.330257 0.0279047 0.207474 0.984252 0.880306 0.410874 0.173945 0.0298662 0.216039 0.455875 0.627613 0.768046 0.356927 0.864593 0.443255 0.0790661 0.933919 0.306899 0.166539 0.857946 0.523325 0.1338 0.949002 0.489128 0.78748 0.232005 0.259425 0.610674 0.63272 0.673107 0.170453 0.11881 0.75454 0.79433 0.181477 0.405959 0.128293 0.764715 0.0123025 0.165603 0.887585 0.279548 0.273966 0.179223 0.0639208 0.304686 0.343366 0.848387 0.325816 0.214559 0.934114 0.22206 0.408377 0.687594 0.575207 0.0400065 0.62145 0.106003 0.813181 0.978481 0.744339 0.62592 0.762639 0.279762 0.102263 0.168247 0.264658 0.771515 0.466262 0.830641 0.907528 0.530558 0.143442 0.635713 0.0908651 0.272495 0.666603 0.420438 0.0670381 0.149802 0.181062 0.818209 0.887316 0.456684 0.873814 0.0406365 0.538102 0.631926 0.97794 0.248458 0.186066 0.921658 0.110758 0.57056 0.662292 0.0319813 0.811186 0.795645 0.987559 0.685789 0.928322 0.843175 0.628775 0.80395 0.476812 0.497266 0.907944 0.218205 0.280373 0.498775 0.536169 0.476224 0.799169 0.879202 0.196919 0.59385 0.739094 0.672843 0.431786 0.351023 0.183996 0.841271 0.986975 0.196361 0.474856 0.410553 0.878947 0.806952 0.794626 0.535059 0.8862 0.38544 0.899834 0.414866 0.418119 0.0415415 0.275032 0.481611 0.711199 0.944962 0.0988328 0.282741 0.25175 0.357107 0.955857 0.721703 0.663929 0.623258 0.0813166 0.132762 0.536915 0.462558 0.912094 0.762589 0.808875 0.792585 0.878915 0.660759 0.207195 0.698118 0.504568 0.0532194 0.582953 0.213084 0.255007 0.418826 0.206676 0.321882 0.386385 0.874474 0.300425 0.512855 0.615985 0.148189 0.803794 0.0744927 0.790336 0.798967 0.84923 0.908165 0.245706 0.3266 0.145034 0.0525652 0.861217
0.759234 0.174113 0.521811 0.386172 0.376022 0.81316 0.0785096 0.916474 0.45529 0.753924 0.938953 0.685016 0.142967 0.582178 0.14196 0.622942 0.373262 0.323387 0.897535 0.762154 0.415452 0.354214 0.520862 0.0619797 0.855805 0.965349 0.645105 0.551739 0.124393 0.694774 0.810295 0.191537 0.0351308 0.174356 0.283506 0.0246076 0.0987563 0.486291 0.377118 0.389586 0.214597 0.00859294 0.903494 0.885437 0.272565 0.40822 0.626605 0.642312 0.214525 0.0493681 0.394525 0.903702 0.809536 0.841222 0.829312 0.161426 0.0728982 0.613246 0.865375 0.462255 0.535039 0.427369 0.792087 0.349309 0.453689 0.124018 0.157112 0.104212 0.219388 0.584523 0.570809 0.633842 0.616706 0.691748 0.435572 0.366765 0.0183879 0.941084 0.48237 0.934942 0.0269323 0.638778 0.0941438 0.20002 0.640266 0.519103 0.127973 0.903771 0.330175 0.246948 0.966184 0.656173 0.371258 0.353184 0.969227 0.181147 0.772708 0.421651 0.984511 0.713546 0.230928 0.529278 0.742788 0.443346 0.947594 0.654492 0.835919 0.631852 0.570484 0.732573 0.0581356 0.515677 0.537097 0.172852 0.789727 0.248438 0.189 0.277788 0.284269 0.436423 0.315854 0.335974 0.537091 0.223263 0.798364 0.863642 0.222998 0.976727 0.218474 0.0104074 0.382977 0.69615 0.503522 0.797581 0.467022 0.242281 0.831362 0.0187937 0.109987 0.631894 0.478044 0.523031 0.131748 0.0501828 0.302402 0.956499 0.135059 0.768926 0.0900725 0.419051 0.99093 0.852186 0.348991 0.995304 0.126588 0.457264 0.250994 0.00743074 0.242388 0.0453405 0.715932 0.578993 0.948824 0.0208195 0.616259 0.392912 0.956376 0.827576 0.478449 0.338617 0.936413 0.317454 0.670078 0.19543 0.250137 0.540809 0.887497 0.235803 0.847271 0.728163 0.754053 0.0213702 0.201485 0.438094 0.57745 0.914414 0.019878 0.29398 0.357604 0.280485 0.878421 0.647335 0.584593 0.119008 0.629454 0.683068 0.729873 0.893398 0.454162 0.344685
0.836158 0.50092 0.963037 0.311254 0.251177 0.480445 0.497926 0.196547 0.633005 0.944358 0.908784 0.271338 0.073596 0.402432 0.368384 0.290976 0.457157 0.472032 0.604825 0.249464 0.192647 0.0733273 0.764241 0.40648 0.719535 0.35757 0.781989 0.828048 0.384071 0.27317 0.503235 0.636881 0.412737 0.536378 0.661962 0.697064 0.262226 0.367919 0.333932 0.497778 0.466942 0.535253 0.176852 0.0696922 0.506784 0.658371 0.700054 0.855197 0.515843 0.621369 0.474926 0.798301 0.112273 0.997792 0.312866 0.623731 0.623038 0.417417 0.593894 0.0507324 0.414367 0.0372635 0.171515 0.234871 0.946843 0.344179 0.730459 0.460911 0.982249 0.820405 0.197086 0.724014 0.0691983 0.83225 0.462098 0.14398 0.0125097 0.264486 0.988578 0.299228 0.269011 0.308677 0.910943 0.474475 0.848949 0.864592 0.774985 0.871173 0.145337 0.825606 0.143638 0.957567 0.322604 0.804681 0.808821 0.977462 0.480541 0.668124 0.803039 0.230469 0.835962 0.0380454 0.609858 0.812082 0.114725 0.675862 0.761873 0.64918 0.423253 0.226759 0.777315 0.345622 0.844415 0.536416 0.664513 0.384877 0.946261 0.216821 0.286456 0.677434 0.354248 0.796912 0.929959 0.812507 0.785618 0.855704 0.960274 0.522915 0.529688 0.876044 0.946544 0.189143 0.900606 0.937236 0.71709 0.254351 0.852588 0.385847 0.313924 0.577868 0.778076 0.0956566 0.450612 0.970254 0.45519 0.367417 0.399932 0.431318 0.533072 0.363052 0.449896 0.224549 0.597636 0.190989 0.013911 0.285754 0.365151 0.330127 0.105514 0.773202 0.491161 0.633328 0.222377 0.683136 0.63596 0.820552 0.163181 0.672642 0.832345 0.644274 0.348231 0.350143 0.635039 0.795596 0.113489 0.943512 0.354128 0.000493183 0.127706 0.718014 0.380817 0.139155 0.235647 0.87691 0.873769 0.183214 0.891102 0.613915 0.983388 0.0432869 0.581254 0.332217 0.59168 0.40894 0.977962 0.39818 0.684209 0.984465 0.512224 0.575189
